text,rating_numerator,rating_denominator,name,jpg_url,img_num,retweets,favorites,followers,friends,source_device,diff_dogs,image_predic,confident
This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,12.0,10.0,None,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1.0,578.0,2147.0,8989920.0,16.0,Twitter for iPhone,pupper,Siberian_husky,0.231695
This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,12.0,10.0,Louis,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,3046.0,8295.0,8989920.0,16.0,Twitter for iPhone,None,Afghan_hound,0.274637
This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,13.0,10.0,Derby,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2.0,1322.0,3376.0,8989920.0,16.0,Vine - Make a Scene,None,golden_retriever,0.326122
This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,10.0,10.0,Lizzie,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1.0,1379.0,3342.0,8989920.0,16.0,Twitter for iPhone,pupper,miniature_pinscher,0.538981
This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,11.0,10.0,Kilo,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1.0,765.0,2709.0,8989920.0,16.0,Twitter for iPhone,None,Old_English_sheepdog,0.7652770000000001
13/10 I can't stop watching this (vid by @k8lynwright) https://t.co/nZhhMRr5Hp,13.0,10.0,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,1296.0,3549.0,8989920.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.8616510000000001
This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,12.0,10.0,Louis,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3.0,520.0,1813.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,12.0,10.0,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1.0,657.0,1669.0,8989920.0,16.0,Vine - Make a Scene,pupper,Samoyed,0.988307
This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h) https://t.co/kGRcRjRJRl,11.0,10.0,Ember,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1.0,538.0,2122.0,8989920.0,16.0,Twitter for iPhone,None,toy_poodle,0.0376618
Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,11.0,10.0,Opal,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2.0,1598.0,3863.0,8989920.0,16.0,Vine - Make a Scene,None,NaN,0.0
This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,7.0,10.0,Marq,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2.0,695.0,2136.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.925494
Another magnificent photo. 12/10 https://t.co/X5w387K5jr,12.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1.0,111.0,1103.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.193082
This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,11.0,10.0,Curtis,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1.0,1088.0,2954.0,8989920.0,16.0,Twitter for iPhone,pupper,golden_retriever,0.893775
This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,10.0,10.0,Kramer,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1.0,389.0,2374.0,8989920.0,16.0,Twitter for iPhone,None,chow,0.973846
This is Barry. He's very fast. I hope he finds what he's looking for. 10/10 (vid by @KeeganWolfe33) https://t.co/nTAsyvbIiO,10.0,10.0,Barry,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1.0,591.0,1755.0,8989920.0,16.0,Twitter for iPhone,None,Cardigan,0.700182
This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,11.0,10.0,Tyrone,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1.0,494.0,2013.0,8989920.0,16.0,Twitter for iPhone,None,golden_retriever,0.600276
Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,9.0,10.0,Gordon,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1.0,2720.0,7179.0,8989920.0,16.0,Twitter for iPhone,None,Pekinese,0.461164
Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,11.0,10.0,Samson,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1.0,116.0,1959.0,8989920.0,16.0,Twitter for iPhone,None,cocker_spaniel,0.116924
This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,11.0,10.0,Baxter,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1.0,537.0,2262.0,8989920.0,16.0,Twitter for iPhone,None,American_Staffordshire_terrier,0.463996
Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,5.0,10.0,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1.0,1389.0,3087.0,8989920.0,16.0,Twitter for iPhone,None,Cardigan,0.8391290000000001
This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,11.0,10.0,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2.0,729.0,2796.0,8989920.0,16.0,Twitter for iPhone,pupper,collie,0.767005
This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,11.0,10.0,Jackson,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1.0,14830.0,31572.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.954089
This pupper forgot how to walk. 12/10 happens to all of us (vid by @bbuckley96) https://t.co/KFTrkSOuu3,12.0,10.0,None,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1.0,1101.0,2914.0,8989920.0,16.0,Twitter for iPhone,pupper,American_Staffordshire_terrier,0.489845
Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,8.0,10.0,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1.0,3764.0,9039.0,8989920.0,16.0,Twitter for iPhone,None,Pekinese,0.524583
Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,10.0,10.0,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1.0,2974.0,6533.0,8989920.0,16.0,Twitter for iPhone,None,West_Highland_white_terrier,0.539463
When bae calls your name from across the room. 12/10 (vid by @christinemcc98) https://t.co/xolcXA6gxe,12.0,10.0,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1.0,990.0,3068.0,8989920.0,16.0,Twitter for iPhone,None,Siberian_husky,0.703224
This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,11.0,10.0,Flávio,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2.0,443.0,3350.0,8989920.0,16.0,Twitter for iPhone,None,Norfolk_terrier,0.334436
Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,12.0,10.0,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1.0,503.0,1792.0,8989920.0,16.0,Twitter for iPhone,None,miniature_pinscher,0.58363
This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,11.0,10.0,None,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1.0,766.0,2002.0,8989920.0,16.0,Twitter for iPhone,pupper,Border_collie,0.442534
This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,11.0,10.0,Lorelei,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1.0,951.0,2614.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,8.0,10.0,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3.0,3330.0,8527.0,8989920.0,16.0,Twitter for iPhone,pupper,golden_retriever,0.938048
This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,9.0,10.0,Olive,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2.0,1344.0,3942.0,8989920.0,16.0,Vine - Make a Scene,None,golden_retriever,0.35986
This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,9.0,10.0,Marty,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1.0,903.0,2534.0,8989920.0,16.0,Twitter for iPhone,pupper,NaN,0.0
"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",12.0,10.0,Brooks,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1.0,1121.0,3722.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.8289040000000001
This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,7.0,10.0,Otis,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,530.0,1891.0,8989920.0,16.0,Twitter for iPhone,pupper,cocker_spaniel,0.771984
Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,14.0,10.0,None,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,3114.0,7780.0,8989920.0,16.0,Twitter for iPhone,pupper,dalmatian,0.823356
"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",9.0,10.0,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,196.0,1192.0,8989920.0,16.0,Twitter for iPhone,None,cocker_spaniel,0.74022
"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",10.0,10.0,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,1301.0,3678.0,8989920.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,10.0,10.0,Rocky,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,993.0,2061.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.550506
I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,11.0,10.0,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,486.0,1827.0,8989920.0,16.0,Twitter for iPhone,None,Staffordshire_bullterrier,0.327887
Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,11.0,10.0,Petrick,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,1104.0,3358.0,8989920.0,16.0,Twitter for iPhone,floofer,Eskimo_dog,0.482498
This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,11.0,10.0,Alfie,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,1449.0,2872.0,8989920.0,16.0,Vine - Make a Scene,None,Labrador_retriever,0.8971620000000001
Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,11.0,10.0,Gerbald,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4.0,446.0,1922.0,8989920.0,16.0,Twitter for iPhone,pupper,NaN,0.0
This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,12.0,10.0,Oreo,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,330.0,1867.0,8989920.0,16.0,Twitter for iPhone,None,chow,0.944032
Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,11.0,10.0,Bruiser,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1.0,908.0,2507.0,8989920.0,16.0,Twitter for iPhone,None,Pembroke,0.457086
"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",12.0,10.0,None,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1.0,1069.0,2521.0,8989921.0,16.0,Twitter for iPhone,None,NaN,0.0
This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,11.0,10.0,Perry,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,1007.0,2691.0,8989921.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.372776
This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p,13.0,10.0,None,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,3156.0,6201.0,8989921.0,16.0,Twitter for iPhone,pupper,miniature_pinscher,0.817066
Meet Theodore. He's dapper as hell. Probably owns horses. Uses 'summer' as a verb. Often quotes philosophers. 11/10 https://t.co/J3Ld4fRbSy,11.0,10.0,Theodore,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1.0,2754.0,7037.0,8989921.0,16.0,Vine - Make a Scene,None,NaN,0.0
This pupper just got his first kiss. 12/10 he's so happy https://t.co/2sHwD7HztL,12.0,10.0,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,953.0,2557.0,8989921.0,16.0,Twitter for iPhone,pupper,Tibetan_mastiff,0.91579
This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,4.0,10.0,Bobby,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,644.0,2325.0,8989921.0,16.0,Twitter for iPhone,None,Pembroke,0.244705
"After watching this video, we've determined that Pippa will be upgraded to a 12/10. Please enjoy https://t.co/IKoRK4yoxV",12.0,10.0,None,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,1529.0,3710.0,8989921.0,16.0,Twitter for iPhone,None,NaN,0.0
Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,10.0,10.0,Pippa,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,2277.0,7329.0,8989921.0,16.0,Twitter for iPhone,None,malinois,0.643147
This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,10.0,10.0,Jeph,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,870.0,2779.0,8989921.0,16.0,Twitter for iPhone,None,Siberian_husky,0.248926
This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,12.0,10.0,Obi,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,990.0,2753.0,8989921.0,16.0,Twitter for iPhone,None,Norwegian_elkhound,0.657967
Someone help the girl is being mugged. Several are distracting her while two steal her shoes. Clever puppers 121/110 https://t.co/1zfnTJLt55,121.0,110.0,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,624.0,2085.0,8989921.0,16.0,Twitter for iPhone,None,chow,0.835102
This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,9.0,10.0,Tino,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,712.0,2078.0,8989921.0,16.0,Twitter for iPhone,None,vizsla,0.938617
"""Yo Boomer I'm taking a selfie, grab your stick""
""Ok make sure to get this rad hole I just dug in there""

Both 10/10 https://t.co/e0gbl9VFpA",10.0,10.0,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,15604.0,35204.0,8989921.0,16.0,Twitter for iPhone,None,cocker_spaniel,0.0464032
This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,10.0,10.0,Kulet,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,158.0,1706.0,8989922.0,16.0,Twitter for iPhone,None,golden_retriever,0.610807
Heartwarming scene of two pups that want nothing more than to be together. Touching af. Great tongue. Both 11/10 https://t.co/k32mSlRx0j,11.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,414.0,1453.0,8989922.0,16.0,Twitter for iPhone,None,Chihuahua,0.50537
Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,10.0,10.0,Lupe,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,345.0,1259.0,8989922.0,16.0,Twitter for iPhone,None,golden_retriever,0.873233
Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,10.0,10.0,Sadie,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,1028.0,2927.0,8989922.0,16.0,Twitter for iPhone,None,Labrador_retriever,0.730959
"Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",10.0,10.0,Tiger,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,563.0,1984.0,8989922.0,16.0,Twitter for iPhone,None,golden_retriever,0.426183
Here we see a faulty pupper. Might need to replace batteries. Try turning off &amp; back on again. 9/10 would still pet https://t.co/O1E4AtHVxO,9.0,10.0,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,1670.0,7252.0,8989922.0,16.0,Twitter for iPhone,pupper,Airedale,0.4542390000000001
Breathtaking pupper here. Should be on the cover of Dogue. Top-notch tongue. Appears considerably fluffy. 12/10 https://t.co/Eeh3yfdglS,12.0,10.0,None,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,631.0,2149.0,8989922.0,16.0,Twitter for iPhone,pupper,toy_poodle,0.0369271
This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,9.0,10.0,Buddy,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,446.0,1600.0,8989922.0,16.0,Twitter for iPhone,None,Rottweiler,0.36953
Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,11.0,10.0,Sebastian,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,929.0,2943.0,8989922.0,16.0,Twitter for iPhone,None,vizsla,0.911412
HEY PUP WHAT'S THE PART OF THE HUMAN BODY THAT CONNECTS THE FOOT AND THE LEG? 11/10 so smart https://t.co/XQ1tRUmO3z,11.0,10.0,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,1129.0,3967.0,8989922.0,16.0,Twitter for iPhone,None,Pomeranian,0.8195110000000001
This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,11.0,10.0,Griffin,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,1088.0,3094.0,8989922.0,16.0,Twitter for iPhone,None,Greater_Swiss_Mountain_dog,0.375415
"""Hello forest pupper I am house pupper welcome to my abode"" (8/10 for both) https://t.co/qFD8217fUT",8.0,10.0,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,1594.0,4725.0,8989922.0,16.0,Twitter for iPhone,pupper,Norwich_terrier,0.397163
I just want to be friends with this dog. Appears to be into the sports. A true brobean. 10/10 would introduce to mom https://t.co/1Z7Q6svWpe,10.0,10.0,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,889.0,3069.0,8989922.0,16.0,Twitter for iPhone,None,Staffordshire_bullterrier,0.292556
"Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",11.0,10.0,Jack,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,1884.0,6306.0,8989922.0,16.0,Twitter for iPhone,None,malamute,0.620768
"""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",10.0,10.0,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,1439.0,2989.0,8989922.0,16.0,Twitter for iPhone,None,malamute,0.753521
Meet Brandy. She's a member of the Bloods. Menacing criminal pupper. Soft spot for flowers tho. 9/10 pet w caution https://t.co/hhIA3coiAJ,9.0,10.0,Brandy,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,983.0,2694.0,8989922.0,16.0,Twitter for iPhone,pupper,flat-coated_retriever,0.8208040000000001
This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,10.0,10.0,Larry,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1.0,777.0,2370.0,8989922.0,16.0,Twitter for iPhone,pupper,golden_retriever,0.8713420000000001
aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,12.0,10.0,None,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,3847.0,12273.0,8989922.0,16.0,Twitter for iPhone,None,Pembroke,0.804177
Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over. 9/10 undeniably huggable https://t.co/ny8mnXhGOW,9.0,10.0,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,418.0,1688.0,8989922.0,16.0,Twitter for iPhone,pupper,beagle,0.39628
This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,10.0,10.0,Lulu,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,862.0,2517.0,8989922.0,16.0,Twitter for iPhone,None,Pekinese,0.386082
This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,7.0,11.0,Darrel,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,443.0,1813.0,8989922.0,16.0,Twitter for iPhone,None,Staffordshire_bullterrier,0.6105729999999999
"Happy New Year from your fav holiday squad! 🎉 12/10 for all

Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf",12.0,10.0,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,5457.0,13664.0,8989922.0,16.0,Twitter for iPhone,pupper,Great_Dane,0.0782055
Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,9.0,10.0,Taco,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,259.0,1579.0,8989922.0,16.0,Twitter for iPhone,None,NaN,0.0
NAAAAAAA ZAPENYAAAAA MABADI-CHIBAWAAA 12/10 https://t.co/Ny4iM6FDtz,12.0,10.0,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,3883.0,8908.0,8989922.0,16.0,Twitter for iPhone,None,Irish_setter,0.326873
Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,11.0,10.0,Joey,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,705.0,2529.0,8989922.0,16.0,Twitter for iPhone,None,bull_mastiff,0.989316
I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,12.0,10.0,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,1725.0,3763.0,8989922.0,16.0,Twitter for iPhone,None,golden_retriever,0.914804
"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",8.0,10.0,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,904.0,3081.0,8989922.0,16.0,Twitter for iPhone,None,toy_terrier,0.7764
This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,7.0,10.0,Patrick,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,1045.0,3093.0,8989922.0,16.0,Twitter for iPhone,pupper,Doberman,0.909951
This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,11.0,10.0,Kreg,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,251.0,1398.0,8989922.0,16.0,Twitter for iPhone,None,Great_Dane,0.128056
"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",9.0,10.0,Brody,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,501.0,1424.0,8989922.0,16.0,Twitter for iPhone,None,Pembroke,0.140682
This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,9.0,10.0,Todo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,464.0,2309.0,8989922.0,16.0,Twitter for iPhone,None,Norwegian_elkhound,0.432416
Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,9.0,10.0,Jax,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,1401.0,3545.0,8989922.0,16.0,Twitter for iPhone,None,beagle,0.848735
This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,11.0,10.0,Samson,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,619.0,2311.0,8989922.0,16.0,Twitter for iPhone,None,Pembroke,0.07056710000000001
I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE,12.0,10.0,None,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,1901.0,4397.0,8989922.0,16.0,Twitter for iPhone,None,golden_retriever,0.0261931
